"Country or Area";"Subgroup";"Year";"Source";"Unit";"Value";"Value Footnotes"
"Belgium";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"32"
"Belgium";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"5.3";"32"
"Belgium";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"32"
"Belgium";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"7.6";"32"
"Belgium";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"7.1";"32"
"Belgium";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"7.4";"32"
"Belgium";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"32"
"Belgium";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"7.7";"32"
"Belgium";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"6.2";"32"
"Belgium";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"33"
"Belgium";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"32"
"Belgium";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"32"
"Belgium";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"5.3";"32"
"Belgium";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"6.9";"32"
"Belgium";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"32"
"Belgium";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"7.1";"32"
"Belgium";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"7.4";"32"
"Belize";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"17.2";"34"
"Belize";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"15.3";"35"
"Belize";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"15.4";"35"
"Belize";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"20.3";"35"
"Belize";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"21.3";"35"
"Belize";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"20.3";"35"
"Belize";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"18.6";"34"
"Belize";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"17.9";"35"
"Belize";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"15.5";"34"
"Belize";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"14.5";"35"
"Belize";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"34"
"Belize";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"35"
"Belize";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"5.8";"35"
"Belize";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"35"
"Belize";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"35"
"Belize";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"35"
"Belize";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"11.7";"34"
"Belize";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"35"
"Belize";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"34"
"Belize";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"35"
"Bolivia";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"6.8";"36"
"Bolivia";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"6.4";"37"
"Bolivia";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"15"
"Bolivia";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"38"
"Bolivia";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"2.0";"39"
"Bolivia";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"5.5";"39"
"Bolivia";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"4.1";"40"
"Bolivia";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"2.9";"41"
"Bolivia";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"5.3";"41"
"Bolivia";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"41"
"Bolivia";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"7.1";"42"
"Bolivia";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"41"
"Bolivia";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"42"
"Bolivia";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"4.2";"36"
"Bolivia";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"4.6";"37"
"Bolivia";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"3.6";"15"
"Bolivia";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"38"
"Bolivia";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"2.1";"39"
"Bolivia";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"5.0";"39"
"Bolivia";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"40"
"Bolivia";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"41"
"Bolivia";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"6.5";"41"
"Bolivia";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"5.5";"41"
"Bolivia";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"6.2";"42"
"Bolivia";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"6.9";"41"
"Bolivia";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"10.2";"42"
"Botswana";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"26.3";"43"
"Botswana";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"22.3";"44"
"Botswana";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"17.2";"27"
"Botswana";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"23.6";"27"
"Botswana";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"24.0";"27"
"Botswana";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"22.8";"45"
"Botswana";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"17.5";"46"
"Botswana";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"30.8";"27"
"Botswana";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"21.4";"43"
"Botswana";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"15.7";"44"
"Botswana";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"14.8";"27"
"Botswana";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"18.6";"27"
"Botswana";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"19.5";"27"
"Botswana";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"19.7";"45"
"Botswana";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"12.1";"46"
"Botswana";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"19.7";"27"
"Brazil";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"11.7";"47"
"Brazil";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"12.3";"47"
"Brazil";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"11.5";"47"
"Brazil";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"11.9";"47"
"Brazil";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"12.1";"47"
"Brazil";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"11.5";"47"
"Brazil";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"9.8";"47"
"Brazil";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"8.6";"47"
"Brazil";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"7.2";"47"
"Brazil";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"47"
"Brazil";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"48"
"Brazil";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"3.5";"47"
"Brazil";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"3.0";"47"
"Brazil";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"4.3";"47"
"Brazil";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"4.0";"47"
"Brazil";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"2.7";"47"
"Brazil";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"3.9";"47"
"Brazil";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"6.8";"47"
"Brazil";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"47"
"Brazil";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"47"
"Brazil";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"47"
"Brazil";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"47"
"Brazil";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"7.1";"47"
"Brazil";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"6.2";"47"
"Brazil";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"5.5";"47"
"Brazil";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"47"
"Brazil";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"5.2";"47"
"Brazil";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"5.4";"48"
"Brazil";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"3.8";"47"
"Brazil";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"3.0";"47"
"Brazil";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"3.5";"47"
"Brazil";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"3.3";"47"
"Brazil";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"2.2";"47"
"Brazil";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"3.2";"47"
"British Virgin Islands";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"3.4";"49"
"British Virgin Islands";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"3.8";"49"
"Brunei";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"46"
"Brunei";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"3.7";"46"
"Bulgaria";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"50"
"Bulgaria";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"11.5";"50"
"Bulgaria";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"13.2";"51"
"Bulgaria";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"16.9";"52"
"Bulgaria";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"18.4";"53"
"Bulgaria";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"16.5";"52"
"Bulgaria";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"14.1";"54"
"Bulgaria";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"11.8";"54"
"Bulgaria";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"13.5";"54"
"Bulgaria";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"13.4";"55"
"Bulgaria";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"15.8";"55"
"Bulgaria";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"19.9";"55"
"Bulgaria";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"22.0";"55"
"Bulgaria";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"10.3";"50"
"Bulgaria";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"12.5";"50"
"Bulgaria";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"14.2";"51"
"Bulgaria";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"18.4";"52"
"Bulgaria";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"20.3";"53"
"Bulgaria";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"17.6";"52"
"Bulgaria";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"14.0";"54"
"Bulgaria";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"12.6";"54"
"Bulgaria";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"13.9";"54"
"Bulgaria";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"13.5";"55"
"Bulgaria";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"15.5";"55"
"Bulgaria";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"20.0";"55"
"Bulgaria";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"20.9";"55"
"Burkina Faso";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"2.6";"56"
"Burkina Faso";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"0.5";"57"
"Burkina Faso";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"2.3";"56"
"Burkina Faso";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"1.5";"57"
"Cambodia";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"2.0";"58"
"Cambodia";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"2.8";"58"
"Cambodia";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"3.2";"59"
"Cambodia";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"1.4";"58"
"Cambodia";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"2.2";"58"
"Cambodia";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"2.9";"59"
"Cameroon";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"60"
"Cameroon";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"6.5";"61"
"Cameroon";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"60"
"Cameroon";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"9.5";"61"
"Canada";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"6.5";"62"
"Canada";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"6.9";"62"
"Canada";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"7.2";"62"
"Canada";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"7.1";"62"
"Canada";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"6.9";"62"
"Canada";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"62"
"Canada";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"62"
"Canada";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"8.0";"62"
"Canada";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"8.9";"62"
"Canada";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"9.3";"62"
"Canada";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"9.1";"62"
"Canada";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"9.8";"62"
"Canada";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"62"
"Canada";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"10.2";"62"
"Canada";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"62"
"Canada";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"62"
"Canada";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"62"
"Canada";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"62"
"Canada";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"9.2";"62"
"Canada";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"62"
"Canada";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"62"
"Canada";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"7.0";"62"
"Canada";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"62"
"Canada";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"7.9";"62"
"Canada";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"8.1";"62"
"Canada";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"62"
"Canada";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"6.9";"62"
"Canada";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"62"
"Canada";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"8.5";"62"
"Canada";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"9.3";"62"
"Canada";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"9.9";"62"
"Canada";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"9.8";"62"
"Canada";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"10.9";"62"
"Canada";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"11.9";"62"
"Canada";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"12.0";"62"
"Canada";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"10.8";"62"
"Canada";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"62"
"Canada";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"7.4";"62"
"Canada";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"7.4";"62"
"Canada";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"8.5";"62"
"Canada";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"9.6";"62"
"Canada";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"10.6";"62"
"Cayman Islands";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"63"
"Cayman Islands";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"64"
"Cayman Islands";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"3.2";"63"
"Cayman Islands";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"5.2";"64"
"Chad";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"0.3";"65"
"Chad";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"1.1";"65"
"Chile";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"8.5";"30"
"Chile";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"9.5";"30"
"Chile";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"8.3";"30"
"Chile";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"8.5";"30"
"Chile";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"8.4";"30"
"Chile";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"9.0";"30"
"Chile";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"10.3";"30"
"Chile";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"7.6";"30"
"Chile";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"6.6";"30"
"Chile";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"6.7";"66"
"Chile";"Female 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"5.3";"30"
"Chile";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"6.8";"30"
"Chile";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"30"
"Chile";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"5.3";"30"
"Chile";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"5.8";"30"
"Chile";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"5.7";"30"
"Chile";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"6.0";"30"
"Chile";"Female 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"7.8";"30"
"Chile";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"9.3";"67"
"Chile";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"9.7";"30"
"Chile";"Female 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"13.3";"68"
"Chile";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"6.1";"30"
"Chile";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"6.9";"30"
"Chile";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"6.9";"30"
"Chile";"Male 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"7.5";"30"
"Chile";"Male 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"7.6";"30"
"Chile";"Male 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"8.0";"30"
"Chile";"Male 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"8.2";"30"
"Chile";"Male 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"7.0";"30"
"Chile";"Male 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"4.7";"30"
"Chile";"Male 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"4.8";"66"
"Chile";"Male 15+ yr";"1995";"ILO_KILM Database 5ed_2007";"Percent";"4.4";"30"
"Chile";"Male 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"5.4";"30"
"Chile";"Male 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"4.2";"30"
"Chile";"Male 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"3.9";"30"
"Chile";"Male 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"5.1";"30"
"Chile";"Male 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"30"
"Chile";"Male 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"5.0";"30"
"Chile";"Male 15+ yr";"1988";"ILO_KILM Database 5ed_2007";"Percent";"5.6";"30"
"Chile";"Male 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"7.3";"67"
"Chile";"Male 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"8.3";"30"
"Chile";"Male 15+ yr";"1985";"ILO_KILM Database 5ed_2007";"Percent";"11.7";"68"
"Colombia";"Female 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"12.3";"69"
"Colombia";"Female 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"17.8";"69"
"Colombia";"Female 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"18.5";"70"
"Colombia";"Female 15+ yr";"2002";"ILO_KILM Database 5ed_2007";"Percent";"19.7";"71"
"Colombia";"Female 15+ yr";"2001";"ILO_KILM Database 5ed_2007";"Percent";"18.9";"70"
"Colombia";"Female 15+ yr";"2000";"ILO_KILM Database 5ed_2007";"Percent";"24.5";"72"
"Colombia";"Female 15+ yr";"1999";"ILO_KILM Database 5ed_2007";"Percent";"23.3";"73"
"Colombia";"Female 15+ yr";"1998";"ILO_KILM Database 5ed_2007";"Percent";"18.0";"73"
"Colombia";"Female 15+ yr";"1997";"ILO_KILM Database 5ed_2007";"Percent";"14.9";"73"
"Colombia";"Female 15+ yr";"1996";"ILO_KILM Database 5ed_2007";"Percent";"14.9";"73"
"Colombia";"Female 15+ yr";"1994";"ILO_KILM Database 5ed_2007";"Percent";"12.3";"73"
"Colombia";"Female 15+ yr";"1993";"ILO_KILM Database 5ed_2007";"Percent";"12.0";"73"
"Colombia";"Female 15+ yr";"1992";"ILO_KILM Database 5ed_2007";"Percent";"13.0";"73"
"Colombia";"Female 15+ yr";"1991";"ILO_KILM Database 5ed_2007";"Percent";"13.5";"73"
"Colombia";"Female 15+ yr";"1990";"ILO_KILM Database 5ed_2007";"Percent";"13.3";"74"
"Colombia";"Female 15+ yr";"1989";"ILO_KILM Database 5ed_2007";"Percent";"11.8";"74"
"Colombia";"Female 15+ yr";"1987";"ILO_KILM Database 5ed_2007";"Percent";"14.5";"75"
"Colombia";"Female 15+ yr";"1986";"ILO_KILM Database 5ed_2007";"Percent";"17.2";"75"
"Colombia";"Male 15+ yr";"2005";"ILO_KILM Database 5ed_2007";"Percent";"7.4";"69"
"Colombia";"Male 15+ yr";"2004";"ILO_KILM Database 5ed_2007";"Percent";"10.7";"69"
"Colombia";"Male 15+ yr";"2003";"ILO_KILM Database 5ed_2007";"Percent";"10.9";"70"
